CustomerID,State,Location Code,Education,Gender,Coverage,EmploymentStatus,Income,Marital Status,Monthly Premium Auto,Number of Open Complaints,Number of Policies,Renew Offer Type,Vehicle Class,Customer Lifetime Value,Vehicle Size,Policy,Policy Type,Sales Channel,Total Claim Amount,Months Since Last Claim,Months Since Policy Inception,Response
WL67313,California,Suburban,College,F,Extended,Unemployed,0,Single,98,1,2,Offer1,Two-Door Car,10014.05568,Small,Personal L3,Personal Auto,Branch,705.6,19,17,No
LX33054,Oregon,Suburban,High School or Below,M,Basic,Unemployed,0,Single,191,0,1,Offer3,Luxury Car,6758.807188,Medsize,Personal L2,Personal Auto,Web,2042.569089,22,38,No
HN97052,Oregon,Suburban,College,F,Basic,Unemployed,0,Married,72,0,9,Offer1,Two-Door Car,5205.90965,Medsize,Personal L3,Personal Auto,Branch,345.6,18,91,No
EB12732,Oregon,Urban,High School or Below,F,Basic,Employed,96357,Married,71,1,1,Offer2,Four-Door Car,2847.965582,Medsize,Personal L3,Personal Auto,Branch,238.245103,4,69,No
KA29693,California,Suburban,College,M,Basic,Medical Leave,16266,Married,100,0,2,Offer2,SUV,11513.35549,Medsize,Special L1,Special Auto,Web,1177.323534,11,23,No
KE41602,Arizona,Suburban,High School or Below,M,Extended,Employed,76516,Married,95,0,9,Offer2,Two-Door Car,7588.35586,Medsize,Personal L1,Personal Auto,Branch,661.008979,13,15,No
QF17193,Arizona,Urban,College,F,Basic,Employed,20484,Married,61,0,1,Offer2,Four-Door Car,2389.310128,Medsize,Personal L3,Personal Auto,Agent,181.218317,3,89,No
IQ63581,California,Rural,Master,F,Basic,Employed,40215,Divorced,64,0,3,Offer3,Four-Door Car,5066.827444,Medsize,Personal L2,Personal Auto,Branch,98.480884,11,22,No
MR39613,California,Suburban,Bachelor,M,Extended,Medical Leave,22854,Married,122,0,2,Offer1,Sports Car,36860.90798,Small,Special L2,Special Auto,Branch,878.4,28,53,No
RQ22171,California,Rural,High School or Below,F,Basic,Unemployed,0,Single,118,1,1,Offer2,SUV,3961.58618,Medsize,Corporate L2,Corporate Auto,Agent,264.642948,6,34,No
QV89791,California,Suburban,High School or Below,F,Premium,Employed,55217,Married,107,2,9,Offer1,Two-Door Car,8476.80656,Medsize,Personal L3,Personal Auto,Branch,696.115596,9,9,No
MD15300,California,Rural,College,M,Extended,Employed,76276,Single,86,0,2,Offer4,Two-Door Car,10110.76997,Large,Corporate L3,Corporate Auto,Web,93.309811,24,19,No
OW33876,Washington,Urban,College,F,Basic,Employed,47918,Married,62,0,1,Offer2,Two-Door Car,2476.480866,Medsize,Corporate L3,Corporate Auto,Call Center,246.256648,2,51,No
SK12752,California,Suburban,Bachelor,F,Basic,Unemployed,0,Single,73,3,5,Offer1,Two-Door Car,4462.997006,Medsize,Corporate L3,Corporate Auto,Web,350.4,35,52,Yes
BW65176,Arizona,Suburban,College,M,Extended,Employed,43499,Married,80,0,1,Offer4,Four-Door Car,3141.252909,Medsize,Personal L2,Personal Auto,Call Center,529.490007,8,44,No
XV31269,Oregon,Suburban,High School or Below,M,Basic,Unemployed,0,Single,72,0,1,Offer4,Two-Door Car,2496.140812,Medsize,Corporate L2,Corporate Auto,Web,518.4,14,58,No
NV94455,Arizona,Suburban,College,F,Basic,Unemployed,0,Single,71,3,2,Offer4,Two-Door Car,6861.278936,Medsize,Personal L3,Personal Auto,Call Center,476.197355,11,21,No
QA32784,Oregon,Suburban,Bachelor,M,Extended,Disabled,21497,Married,128,0,1,Offer3,Sports Car,4983.178714,Medsize,Personal L3,Personal Auto,Call Center,614.4,31,58,No
UH41125,Arizona,Suburban,High School or Below,M,Basic,Retired,27972,Married,61,0,1,Offer3,Four-Door Car,2227.072755,Medsize,Personal L3,Personal Auto,Web,292.8,7,38,Yes
VS28690,Nevada,Suburban,Master,F,Extended,Disabled,20942,Divorced,84,0,2,Offer1,Four-Door Car,9670.181104,Medsize,Personal L2,Personal Auto,Agent,403.2,12,59,No
SD63822,Oregon,Suburban,Bachelor,F,Basic,Unemployed,0,Single,71,0,4,Offer1,Four-Door Car,5088.687654,Small,Corporate L2,Corporate Auto,Branch,511.2,31,52,No
QE50648,Washington,Rural,High School or Below,F,Premium,Employed,74298,Married,177,0,1,Offer2,Sports Car,7095.134789,Medsize,Corporate L1,Corporate Auto,Call Center,161.537767,9,81,No
EL77795,California,Suburban,College,F,Extended,Employed,23339,Married,138,0,1,Offer2,SUV,5437.908293,Medsize,Corporate L3,Corporate Auto,Branch,666.307195,8,31,No
VK98184,Arizona,Suburban,College,F,Extended,Employed,77031,Married,125,0,1,Offer2,SUV,5033.693296,Medsize,Personal L3,Personal Auto,Call Center,600,17,17,No
BR69566,Oregon,Suburban,College,M,Basic,Employed,31739,Divorced,71,0,2,Offer4,Two-Door Car,14019.83314,Small,Personal L3,Personal Auto,Call Center,469.882367,10,29,No
AI16519,Nevada,Suburban,High School or Below,M,Basic,Unemployed,0,Married,66,0,5,Offer2,Two-Door Car,4877.61238,Medsize,Personal L3,Personal Auto,Agent,420.39344,4,30,No
SN67992,Washington,Suburban,Bachelor,F,Extended,Medical Leave,25236,Divorced,89,0,1,Offer2,Four-Door Car,3449.494119,Medsize,Personal L3,Personal Auto,Call Center,427.2,2,26,No
BE31382,Oregon,Suburban,College,F,Basic,Unemployed,0,Married,103,1,1,Offer1,SUV,3771.617797,Medsize,Personal L3,Personal Auto,Branch,685.227276,25,16,No
ZP49970,Oregon,Suburban,Bachelor,M,Basic,Employed,40964,Married,74,0,8,Offer3,Two-Door Car,5824.817366,Large,Special L2,Special Auto,Agent,355.2,7,57,No
OA23108,Oregon,Urban,Doctor,F,Basic,Employed,40896,Married,109,0,1,Offer1,Sports Car,4379.92784,Medsize,Personal L3,Personal Auto,Branch,319.294289,3,61,No
LY90785,Oregon,Suburban,Bachelor,M,Basic,Employed,95733,Married,72,0,3,Offer1,Two-Door Car,5793.157728,Small,Corporate L3,Corporate Auto,Agent,475.423848,19,82,No
ZR66788,California,Suburban,High School or Below,F,Basic,Employed,39161,Married,71,3,1,Offer1,Four-Door Car,2725.680297,Medsize,Personal L3,Personal Auto,Branch,340.8,8,84,No
BL12371,Arizona,Rural,Master,M,Basic,Employed,84551,Divorced,72,0,5,Offer2,Four-Door Car,5790.565333,Large,Personal L3,Personal Auto,Agent,28.92584,10,82,No
GB68813,Nevada,Suburban,Bachelor,F,Premium,Medical Leave,12843,Single,111,0,3,Offer2,Four-Door Car,8502.237137,Small,Corporate L2,Corporate Auto,Branch,1143.494486,6,47,No
IG90926,Arizona,Suburban,College,F,Basic,Employed,71551,Single,62,0,1,Offer3,Four-Door Car,2476.588891,Medsize,Personal L3,Personal Auto,Branch,297.6,10,19,No
CT86614,Arizona,Suburban,Bachelor,M,Basic,Unemployed,0,Single,71,0,1,Offer4,Four-Door Car,2426.95904,Small,Corporate L2,Corporate Auto,Branch,511.2,2,5,No
BL13393,Oregon,Rural,High School or Below,F,Basic,Employed,77835,Divorced,74,1,4,Offer3,Four-Door Car,5897.986595,Medsize,Personal L3,Personal Auto,Web,43.618784,2,30,No
TU33850,Washington,Suburban,Bachelor,F,Basic,Medical Leave,16764,Married,61,0,7,Offer1,Four-Door Car,4617.391775,Medsize,Personal L3,Personal Auto,Branch,292.8,13,79,No
IL25109,Nevada,Suburban,High School or Below,M,Premium,Employed,39007,Married,105,0,2,Offer1,Two-Door Car,12521.42105,Large,Personal L2,Personal Auto,Branch,1023.844984,29,16,No
OP67672,Washington,Suburban,Master,F,Basic,Employed,20290,Married,113,0,3,Offer4,SUV,9079.823377,Medsize,Personal L2,Personal Auto,Agent,766.519022,6,75,No
NW73460,Arizona,Rural,High School or Below,F,Basic,Employed,46182,Married,65,0,2,Offer2,Two-Door Car,7777.201669,Medsize,Corporate L1,Corporate Auto,Branch,2.574682,23,27,No
LW57693,Oregon,Suburban,College,F,Basic,Disabled,11920,Married,74,0,7,Offer1,Four-Door Car,5601.68063,Medsize,Personal L3,Personal Auto,Call Center,355.2,20,27,No
JD81426,Arizona,Rural,High School or Below,M,Extended,Employed,97162,Married,86,0,1,Offer3,Four-Door Car,3459.037949,Medsize,Personal L1,Personal Auto,Web,32.715179,0,63,No
AM99192,Arizona,Rural,College,M,Basic,Employed,42743,Married,117,1,6,Offer1,SUV,9061.951591,Medsize,Personal L3,Personal Auto,Call Center,101.288057,5,86,No
LQ31287,Oregon,Rural,College,F,Basic,Unemployed,0,Divorced,64,0,2,Offer1,Two-Door Car,6866.093807,Medsize,Personal L3,Personal Auto,Agent,40.44586,18,59,No
ZU25563,California,Suburban,College,F,Extended,Unemployed,0,Divorced,87,3,1,Offer2,Four-Door Car,2659.70565,Medsize,Personal L1,Personal Auto,Agent,420.041981,4,4,Yes
RU75949,Oregon,Rural,College,M,Basic,Employed,85789,Married,105,2,2,Offer1,Sports Car,12332.51669,Medsize,Personal L1,Personal Auto,Agent,122.302824,18,54,No
DV85764,California,Suburban,High School or Below,M,Extended,Unemployed,0,Married,82,0,2,Offer2,Four-Door Car,21172.38983,Medsize,Personal L2,Personal Auto,Branch,588.269018,24,86,No
VU33725,Oregon,Suburban,High School or Below,M,Extended,Employed,31349,Married,93,0,1,Offer4,Four-Door Car,3677.907634,Medsize,Corporate L2,Corporate Auto,Branch,446.4,10,32,No
SV43220,Oregon,Rural,College,M,Basic,Employed,37256,Married,62,0,2,Offer1,Four-Door Car,9816.528302,Medsize,Personal L3,Personal Auto,Branch,128.969729,15,7,Yes
WL61717,Arizona,Suburban,Bachelor,F,Basic,Unemployed,0,Single,69,0,3,Offer1,Four-Door Car,4922.165949,Medsize,Personal L1,Personal Auto,Agent,331.2,2,76,No
IW17510,California,Suburban,High School or Below,F,Basic,Unemployed,0,Single,102,0,5,Offer2,Sports Car,7583.962264,Medsize,Personal L3,Personal Auto,Call Center,848.161322,27,29,No
ZS35830,Oregon,Rural,College,F,Basic,Employed,58166,Married,67,0,1,Offer2,Four-Door Car,2685.901421,Medsize,Personal L2,Personal Auto,Call Center,91.914969,3,19,No
TY95197,Washington,Suburban,College,F,Basic,Unemployed,0,Single,63,1,3,Offer1,Four-Door Car,4132.58858,Medsize,Personal L3,Personal Auto,Agent,453.6,4,55,No
PU73501,Arizona,Suburban,Bachelor,M,Basic,Employed,97361,Single,73,0,2,Offer1,Four-Door Car,8622.835375,Medsize,Personal L1,Personal Auto,Agent,350.4,6,85,Yes
FP65563,Washington,Urban,High School or Below,M,Basic,Employed,51937,Married,193,0,9,Offer4,Luxury Car,15253.26436,Small,Personal L3,Personal Auto,Web,850.389259,5,40,No
IC44995,Oregon,Suburban,College,F,Basic,Employed,75921,Married,106,0,1,Offer3,SUV,4277.560211,Medsize,Personal L3,Personal Auto,Agent,609.680428,32,4,No
AY55759,California,Suburban,High School or Below,F,Basic,Employed,92766,Married,71,0,2,Offer2,Two-Door Car,20096.89337,Large,Personal L2,Personal Auto,Agent,379.029102,17,15,Yes
GO94903,Oregon,Suburban,College,F,Basic,Medical Leave,12964,Single,65,0,4,Offer1,Two-Door Car,4770.550911,Medsize,Personal L3,Personal Auto,Web,362.774545,2,37,Yes
TF35512,Oregon,Suburban,College,F,Extended,Employed,48117,Married,88,0,3,Offer3,Four-Door Car,7025.65076,Medsize,Corporate L3,Corporate Auto,Agent,422.4,4,51,No
HY43263,California,Suburban,Bachelor,F,Extended,Unemployed,0,Single,77,0,2,Offer2,Two-Door Car,8265.379176,Small,Corporate L3,Corporate Auto,Agent,554.4,17,41,No
WP34496,Washington,Suburban,High School or Below,M,Basic,Unemployed,0,Married,118,1,2,Offer1,SUV,24552.8746,Large,Personal L3,Personal Auto,Branch,966.541071,18,66,No
QE73187,Oregon,Suburban,High School or Below,M,Basic,Employed,66152,Married,111,0,1,Offer2,SUV,4407.97312,Medsize,Corporate L2,Corporate Auto,Call Center,532.8,14,18,No
WL13766,Arizona,Urban,High School or Below,M,Basic,Employed,31093,Single,64,0,1,Offer3,Four-Door Car,2482.195895,Medsize,Personal L3,Personal Auto,Branch,274.956819,1,22,No
VT44999,Arizona,Suburban,High School or Below,F,Basic,Unemployed,0,Married,107,1,1,Offer3,SUV,3858.867206,Medsize,Personal L3,Personal Auto,Agent,513.6,15,58,No
RZ14993,California,Suburban,High School or Below,F,Premium,Unemployed,0,Single,166,0,4,Offer1,Sports Car,11572.10339,Medsize,Special L3,Special Auto,Agent,1195.2,4,49,No
XI14610,California,Suburban,College,F,Extended,Medical Leave,19121,Married,95,0,1,Offer2,Four-Door Car,3645.464325,Small,Personal L2,Personal Auto,Agent,915.188647,1,18,No
VE31268,Oregon,Suburban,Bachelor,M,Basic,Unemployed,0,Single,65,0,3,Offer3,Four-Door Car,4362.772279,Medsize,Personal L3,Personal Auto,Web,468,11,46,No
ZD13262,Oregon,Urban,High School or Below,F,Extended,Employed,68563,Married,131,1,3,Offer4,SUV,10425.98532,Small,Personal L2,Personal Auto,Call Center,350.097052,6,44,No
OJ58066,Nevada,Rural,High School or Below,M,Extended,Employed,24726,Divorced,92,1,5,Offer1,Four-Door Car,7025.04419,Medsize,Personal L3,Personal Auto,Call Center,150.693773,18,75,No
RK81706,Arizona,Suburban,College,F,Extended,Unemployed,0,Married,97,0,3,Offer4,Four-Door Car,7388.733207,Medsize,Personal L3,Personal Auto,Call Center,638.371157,31,24,No
NI18835,California,Rural,Bachelor,M,Basic,Employed,51991,Married,73,0,1,Offer2,Four-Door Car,2927.734329,Medsize,Personal L3,Personal Auto,Web,124.376921,4,95,No
RA87395,California,Rural,Bachelor,M,Basic,Unemployed,0,Married,118,0,7,Offer1,SUV,8356.181097,Medsize,Personal L3,Personal Auto,Agent,153.176419,25,29,No
QN13323,Oregon,Rural,High School or Below,M,Basic,Employed,89096,Single,111,0,3,Offer2,SUV,8718.056722,Large,Personal L1,Personal Auto,Branch,64.98293,1,50,No
BC53363,Oregon,Suburban,High School or Below,F,Premium,Employed,23031,Married,148,0,2,Offer4,SUV,35227.29912,Medsize,Special L3,Special Auto,Web,710.4,26,76,No
VB26229,Arizona,Suburban,Bachelor,M,Basic,Employed,29540,Divorced,73,0,2,Offer2,Four-Door Car,8697.882675,Medsize,Personal L3,Personal Auto,Branch,350.4,3,23,No
AD28535,California,Rural,Master,F,Extended,Employed,58557,Married,88,0,1,Offer1,Four-Door Car,3554.845264,Large,Personal L1,Personal Auto,Branch,55.510526,4,83,Yes
SE50560,Oregon,Rural,College,M,Basic,Employed,88816,Married,70,0,1,Offer3,Two-Door Car,2818.31302,Medsize,Personal L2,Personal Auto,Branch,164.282841,33,9,No
YL65673,California,Suburban,Bachelor,F,Basic,Unemployed,0,Single,61,0,2,Offer1,Four-Door Car,19045.50012,Small,Personal L2,Personal Auto,Agent,439.2,2,61,No
WK65741,California,Urban,High School or Below,F,Basic,Employed,61809,Married,72,0,1,Offer3,Two-Door Car,2893.806196,Medsize,Personal L2,Personal Auto,Agent,328.004855,9,21,No
GZ77449,California,Suburban,College,M,Basic,Employed,58452,Single,186,0,5,Offer4,Luxury Car,14439.80313,Medsize,Corporate L3,Corporate Auto,Branch,892.8,7,13,No
OF49789,Oregon,Suburban,College,F,Extended,Employed,57161,Married,127,0,1,Offer1,Sports Car,5121.838914,Medsize,Personal L1,Personal Auto,Agent,609.6,20,92,No
YX54093,Arizona,Rural,College,M,Basic,Unemployed,0,Divorced,65,0,1,Offer4,Four-Door Car,2217.664193,Medsize,Personal L2,Personal Auto,Branch,111.872115,11,69,No
TD19026,California,Urban,High School or Below,F,Basic,Employed,90083,Married,71,0,1,Offer4,Two-Door Car,2861.717418,Medsize,Personal L3,Personal Auto,Agent,181.689191,23,47,No
XT67997,California,Suburban,High School or Below,F,Extended,Employed,57693,Divorced,76,0,3,Offer2,Four-Door Car,5979.724161,Medsize,Personal L3,Personal Auto,Agent,547.2,16,56,Yes
WP65749,Nevada,Suburban,College,M,Basic,Unemployed,0,Married,69,0,2,Offer4,Four-Door Car,7377.231238,Medsize,Personal L3,Personal Auto,Branch,331.2,16,42,No
YT91759,California,Suburban,High School or Below,M,Extended,Employed,44368,Married,80,0,3,Offer2,Two-Door Car,6366.225775,Large,Personal L2,Personal Auto,Call Center,384,5,72,Yes
YH20696,Oregon,Rural,College,M,Basic,Employed,68727,Married,72,0,2,Offer1,Four-Door Car,8657.968597,Medsize,Personal L1,Personal Auto,Branch,171.475838,15,49,No
NS14955,Oregon,Rural,Master,F,Extended,Employed,40564,Married,97,0,2,Offer4,Four-Door Car,11726.18921,Small,Personal L2,Personal Auto,Call Center,85.968142,0,36,No
UH79028,Nevada,Suburban,High School or Below,M,Basic,Employed,51066,Single,74,0,8,Offer2,Four-Door Car,5780.182197,Medsize,Personal L2,Personal Auto,Call Center,787.993313,23,0,Yes
JM89095,Oregon,Suburban,High School or Below,M,Extended,Unemployed,0,Single,92,0,2,Offer1,Two-Door Car,10058.74013,Medsize,Personal L2,Personal Auto,Call Center,640.229108,30,81,No
NK26146,Washington,Suburban,College,F,Basic,Employed,90551,Divorced,61,4,2,Offer4,Four-Door Car,7072.928971,Small,Corporate L3,Corporate Auto,Call Center,374.527412,28,4,No
HE99696,Washington,Suburban,College,F,Basic,Unemployed,0,Single,67,0,5,Offer1,Four-Door Car,4787.206586,Small,Personal L3,Personal Auto,Call Center,321.6,16,45,No
HH15953,California,Suburban,Bachelor,M,Extended,Disabled,21353,Divorced,80,0,1,Offer3,Four-Door Car,3013.439451,Medsize,Personal L3,Personal Auto,Agent,576,28,21,No
ZO30377,California,Suburban,High School or Below,M,Premium,Unemployed,0,Single,102,0,1,Offer2,Four-Door Car,3472.369996,Medsize,Personal L3,Personal Auto,Agent,976.112456,25,48,No
VZ23007,Oregon,Suburban,College,F,Basic,Employed,55350,Married,67,0,9,Offer1,Four-Door Car,5380.898636,Medsize,Personal L2,Personal Auto,Agent,321.6,0,13,Yes
DF74270,Nevada,Rural,Bachelor,M,Basic,Employed,80321,Married,105,0,2,Offer4,SUV,38230.21008,Medsize,Corporate L1,Corporate Auto,Agent,166.972451,25,1,No
SE47384,California,Suburban,Bachelor,F,Extended,Employed,94230,Married,137,0,1,Offer3,SUV,5526.438887,Medsize,Special L3,Special Auto,Agent,657.6,21,82,No
CS84396,Arizona,Suburban,Bachelor,M,Basic,Employed,53305,Single,63,0,4,Offer1,Two-Door Car,4883.117399,Small,Corporate L2,Corporate Auto,Call Center,302.4,32,73,No
OQ20827,California,Urban,College,M,Basic,Employed,55593,Married,182,1,9,Offer4,Luxury Car,14203.04178,Medsize,Corporate L2,Corporate Auto,Web,677.63589,10,48,No
VU47281,Oregon,Suburban,Bachelor,F,Premium,Unemployed,0,Single,165,0,1,Offer1,Sports Car,5745.41663,Medsize,Personal L3,Personal Auto,Agent,1853.202354,27,38,No
BN62219,Arizona,Suburban,College,F,Extended,Unemployed,0,Single,94,0,2,Offer3,Two-Door Car,9602.07966,Medsize,Personal L3,Personal Auto,Branch,676.8,12,3,No
TP39671,Arizona,Rural,Bachelor,M,Extended,Unemployed,0,Married,87,0,1,Offer1,Four-Door Car,3199.75316,Medsize,Personal L3,Personal Auto,Agent,132.492438,3,43,No
HX33134,Arizona,Suburban,High School or Below,M,Basic,Disabled,22158,Married,74,0,1,Offer2,Four-Door Car,2758.329817,Small,Personal L1,Personal Auto,Call Center,355.2,8,92,No
UR49989,Oregon,Suburban,Bachelor,F,Basic,Employed,81605,Married,67,0,1,Offer2,Two-Door Car,2725.192659,Medsize,Personal L3,Personal Auto,Agent,424.219182,7,74,No
VU48786,Washington,Urban,Master,M,Basic,Employed,62219,Married,69,0,4,Offer2,Two-Door Car,5550.149947,Small,Personal L3,Personal Auto,Branch,243.238784,7,73,No
QM46642,California,Rural,Bachelor,M,Basic,Disabled,15587,Married,71,0,1,Offer2,Two-Door Car,2619.172388,Medsize,Special L1,Special Auto,Agent,136.033828,11,48,No
TG60853,Nevada,Suburban,Doctor,F,Extended,Unemployed,0,Married,84,1,4,Offer1,Four-Door Car,6265.343299,Medsize,Corporate L2,Corporate Auto,Agent,481.025786,18,25,Yes
CV40610,California,Suburban,College,M,Premium,Unemployed,0,Single,116,0,2,Offer1,Two-Door Car,12313.16484,Medsize,Personal L1,Personal Auto,Call Center,835.2,7,57,No
HI98447,Oregon,Suburban,High School or Below,M,Extended,Employed,28505,Married,88,0,2,Offer4,Four-Door Car,10552.42728,Large,Personal L2,Personal Auto,Agent,422.4,0,93,No
QD86271,Arizona,Suburban,High School or Below,M,Basic,Medical Leave,25918,Married,104,0,2,Offer1,SUV,12022.38645,Medsize,Personal L3,Personal Auto,Agent,996.775536,7,30,No
ZD75163,Nevada,Suburban,High School or Below,M,Premium,Unemployed,0,Single,261,0,1,Offer4,Luxury Car,9295.41115,Medsize,Corporate L3,Corporate Auto,Call Center,2759.794354,33,44,No
LB98130,Oregon,Suburban,Bachelor,M,Basic,Employed,34137,Married,62,0,2,Offer1,Two-Door Car,7440.92353,Medsize,Personal L3,Personal Auto,Agent,297.6,6,9,No
VZ16820,Washington,Suburban,Bachelor,M,Extended,Employed,21839,Single,137,0,8,Offer2,Sports Car,10302.90289,Medsize,Personal L3,Personal Auto,Agent,657.6,2,70,No
YE24562,California,Suburban,College,M,Extended,Medical Leave,20978,Married,98,1,1,Offer2,Four-Door Car,3508.569533,Small,Personal L3,Personal Auto,Branch,1176.2788,19,96,Yes
IH78357,Oregon,Rural,College,F,Basic,Employed,83392,Married,71,0,3,Offer2,Four-Door Car,5761.317533,Medsize,Personal L3,Personal Auto,Web,125.961938,30,80,No
TH96263,Nevada,Urban,High School or Below,F,Extended,Employed,73661,Married,128,0,3,Offer2,SUV,10280.80787,Medsize,Personal L3,Personal Auto,Call Center,404.329477,34,47,No
DC31768,Arizona,Suburban,Bachelor,M,Extended,Employed,49793,Married,121,0,1,Offer2,SUV,4783.917752,Small,Personal L3,Personal Auto,Agent,640.835113,3,55,No
YO81676,Oregon,Suburban,Bachelor,M,Basic,Unemployed,0,Single,65,0,1,Offer4,Two-Door Car,2142.892273,Medsize,Corporate L1,Corporate Auto,Web,686.774939,3,71,No
MQ79612,California,Rural,Doctor,M,Basic,Employed,91890,Married,107,0,7,Offer3,SUV,8738.299629,Small,Personal L2,Personal Auto,Agent,156.617415,30,28,No
ZZ77357,Nevada,Suburban,High School or Below,M,Basic,Unemployed,0,Single,65,0,9,Offer1,Two-Door Car,4468.2209,Medsize,Corporate L2,Corporate Auto,Agent,468,16,61,No
OE88763,California,Suburban,Bachelor,F,Premium,Disabled,11885,Divorced,101,0,2,Offer1,Four-Door Car,11315.20373,Medsize,Corporate L2,Corporate Auto,Agent,484.8,18,39,Yes
